"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2007"	"2007"	"49 years"	"49"	1182	4506188	26.2
	"2007"	"2007"	"50 years"	"50"	1136	4426479	25.7
	"2007"	"2007"	"51 years"	"51"	1080	4294933	25.1
	"2007"	"2007"	"52 years"	"52"	1094	4292620	25.5
	"2007"	"2007"	"53 years"	"53"	907	4124978	22.0
	"2007"	"2007"	"54 years"	"54"	809	4001168	20.2
	"2007"	"2007"	"55 years"	"55"	715	3829701	18.7
	"2007"	"2007"	"56 years"	"56"	621	3761384	16.5
	"2007"	"2007"	"57 years"	"57"	543	3734883	14.5
	"2007"	"2007"	"58 years"	"58"	512	3588953	14.3
	"2007"	"2007"	"59 years"	"59"	428	3539851	12.1
	"2007"	"2007"	"60 years"	"60"	373	3659454	10.2
	"2007"	"2007"	"61 years"	"61"	272	2775802	9.8
	"2007"	"2007"	"62 years"	"62"	223	2757918	8.1
	"2007"	"2007"	"63 years"	"63"	194	2711325	7.2
	"2007"	"2007"	"64 years"	"64"	162	2769163	5.9
	"2007"	"2007"	"65 years"	"65"	120	2445756	4.9
	"2007"	"2007"	"66 years"	"66"	121	2257671	5.4
	"2007"	"2007"	"67 years"	"67"	92	2191327	4.2
	"2007"	"2007"	"68 years"	"68"	85	2068095	4.1
	"2007"	"2007"	"69 years"	"69"	76	2007386	3.8
	"2007"	"2007"	"70 years"	"70"	72	1860716	3.9
	"2007"	"2007"	"71 years"	"71"	57	1826784	3.1
	"2007"	"2007"	"72 years"	"72"	70	1798955	3.9
	"2007"	"2007"	"73 years"	"73"	50	1633722	3.1
	"2007"	"2007"	"74 years"	"74"	48	1608315	3.0
	"2007"	"2007"	"75 years"	"75"	44	1553097	2.8
	"2007"	"2007"	"76 years"	"76"	44	1535224	2.9
	"2007"	"2007"	"77 years"	"77"	41	1521903	2.7
	"2007"	"2007"	"78 years"	"78"	47	1414814	3.3
	"2007"	"2007"	"79 years"	"79"	55	1375325	4.0
	"2007"	"2007"	"80 years"	"80"	45	1292775	3.5
	"2007"	"2007"	"81 years"	"81"	36	1216593	3.0
	"2007"	"2007"	"82 years"	"82"	44	1158822	3.8
	"2007"	"2007"	"83 years"	"83"	33	1065220	3.1
	"2007"	"2007"	"84 years"	"84"	29	953666	3.0
	"2007"	"2007"	"85 years"	"85"	43	Not Applicable	Not Applicable
	"2007"	"2007"	"86 years"	"86"	31	Not Applicable	Not Applicable
	"2007"	"2007"	"87 years"	"87"	22	Not Applicable	Not Applicable
	"2007"	"2007"	"88 years"	"88"	24	Not Applicable	Not Applicable
	"2007"	"2007"	"89 years"	"89"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"90 years"	"90"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"91 years"	"91"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"92 years"	"92"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"93 years"	"93"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"94 years"	"94"	9	Not Applicable	Not Applicable
	"2007"	"2007"	"95 years"	"95"	4	Not Applicable	Not Applicable
	"2007"	"2007"	"96 years"	"96"	4	Not Applicable	Not Applicable
	"2007"	"2007"	"97 years"	"97"	3	Not Applicable	Not Applicable
	"2007"	"2007"	"98 years"	"98"	4	Not Applicable	Not Applicable
	"2007"	"2007"	"100+ years"	"100"	3	Not Applicable	Not Applicable
	"2007"	"2007"	"Not Stated"	"NS"	4	Not Applicable	Not Applicable
"Total"	"2007"	"2007"			36010	301231207	12.0
	"2008"	"2008"	"< 1 year"	"0"	20	4132735	0.5
	"2008"	"2008"	"1 year"	"1"	28	4100756	0.7
	"2008"	"2008"	"2 years"	"2"	11	4004146	Unreliable
	"2008"	"2008"	"3 years"	"3"	10	3992320	Unreliable
	"2008"	"2008"	"4 years"	"4"	6	4041170	Unreliable
	"2008"	"2008"	"5 years"	"5"	3	4024297	Unreliable
	"2008"	"2008"	"6 years"	"6"	6	3988117	Unreliable
	"2008"	"2008"	"7 years"	"7"	1	4073291	Unreliable
	"2008"	"2008"	"8 years"	"8"	1	3930544	Unreliable
	"2008"	"2008"	"10 years"	"10"	2	4093680	Unreliable
	"2008"	"2008"	"11 years"	"11"	4	4055388	Unreliable
	"2008"	"2008"	"12 years"	"12"	6	4159477	Unreliable
	"2008"	"2008"	"13 years"	"13"	12	4200016	Unreliable
	"2008"	"2008"	"14 years"	"14"	21	4198094	0.5
	"2008"	"2008"	"15 years"	"15"	53	4318982	1.2
	"2008"	"2008"	"16 years"	"16"	77	4411176	1.7
	"2008"	"2008"	"17 years"	"17"	138	4467060	3.1
	"2008"	"2008"	"18 years"	"18"	291	4588123	6.3
	"2008"	"2008"	"19 years"	"19"	370	4425539	8.4
	"2008"	"2008"	"20 years"	"20"	415	4302988	9.6
	"2008"	"2008"	"21 years"	"21"	492	4251950	11.6
	"2008"	"2008"	"22 years"	"22"	530	4232792	12.5
	"2008"	"2008"	"23 years"	"23"	560	4237432	13.2
	"2008"	"2008"	"24 years"	"24"	561	4155450	13.5
	"2008"	"2008"	"25 years"	"25"	622	4246210	14.6
	"2008"	"2008"	"26 years"	"26"	654	4206583	15.5
	"2008"	"2008"	"27 years"	"27"	710	4265165	16.6
	"2008"	"2008"	"28 years"	"28"	739	4215620	17.5
	"2008"	"2008"	"29 years"	"29"	709	3969090	17.9
	"2008"	"2008"	"30 years"	"30"	669	3970191	16.9
	"2008"	"2008"	"31 years"	"31"	653	3828094	17.1
	"2008"	"2008"	"32 years"	"32"	671	3807761	17.6
	"2008"	"2008"	"33 years"	"33"	675	3907253	17.3
	"2008"	"2008"	"34 years"	"34"	637	3791506	16.8
	"2008"	"2008"	"35 years"	"35"	729	3908041	18.7
	"2008"	"2008"	"36 years"	"36"	740	4083819	18.1
	"2008"	"2008"	"37 years"	"37"	852	4291673	19.9
	"2008"	"2008"	"38 years"	"38"	835	4382157	19.1
	"2008"	"2008"	"39 years"	"39"	838	4151773	20.2
	"2008"	"2008"	"40 years"	"40"	815	4065710	20.0
	"2008"	"2008"	"41 years"	"41"	903	4090091	22.1
	"2008"	"2008"	"42 years"	"42"	951	4199463	22.6
	"2008"	"2008"	"43 years"	"43"	1044	4495218	23.2
	"2008"	"2008"	"44 years"	"44"	1178	4524541	26.0
	"2008"	"2008"	"45 years"	"45"	1182	4499251	26.3
	"2008"	"2008"	"46 years"	"46"	1260	4541484	27.7
	"2008"	"2008"	"47 years"	"47"	1226	4606123	26.6
	"2008"	"2008"	"48 years"	"48"	1177	4672955	25.2
	"2008"	"2008"	"49 years"	"49"	1217	4501160	27.0
	"2008"	"2008"	"50 years"	"50"	1153	4471128	25.8
	"2008"	"2008"	"51 years"	"51"	1107	4464006	24.8
	"2008"	"2008"	"52 years"	"52"	1049	4264599	24.6
	"2008"	"2008"	"53 years"	"53"	976	4306809	22.7
	"2008"	"2008"	"54 years"	"54"	875	4132932	21.2
	"2008"	"2008"	"55 years"	"55"	803	3949524	20.3
	"2008"	"2008"	"56 years"	"56"	711	3850704	18.5
	"2008"	"2008"	"57 years"	"57"	596	3733201	16.0
	"2008"	"2008"	"58 years"	"58"	514	3722427	13.8
	"2008"	"2008"	"59 years"	"59"	468	3558712	13.2
	"2008"	"2008"	"60 years"	"60"	394	3476545	11.3
	"2008"	"2008"	"61 years"	"61"	340	3694987	9.2
	"2008"	"2008"	"62 years"	"62"	223	2757325	8.1
	"2008"	"2008"	"63 years"	"63"	185	2744863	6.7
	"2008"	"2008"	"64 years"	"64"	162	2668775	6.1
	"2008"	"2008"	"65 years"	"65"	190	2751913	6.9
	"2008"	"2008"	"66 years"	"66"	137	2416007	5.7
	"2008"	"2008"	"67 years"	"67"	122	2235669	5.5
	"2008"	"2008"	"68 years"	"68"	96	2160024	4.4
	"2008"	"2008"	"69 years"	"69"	79	2030734	3.9
	"2008"	"2008"	"70 years"	"70"	74	1953328	3.8
	"2008"	"2008"	"71 years"	"71"	59	1841560	3.2
	"2008"	"2008"	"72 years"	"72"	61	1776463	3.4
	"2008"	"2008"	"73 years"	"73"	66	1758650	3.8
	"2008"	"2008"	"74 years"	"74"	58	1581331	3.7
	"2008"	"2008"	"75 years"	"75"	41	1541027	2.7
	"2008"	"2008"	"76 years"	"76"	50	1518327	3.3
	"2008"	"2008"	"77 years"	"77"	44	1472006	3.0
	"2008"	"2008"	"78 years"	"78"	55	1464084	3.8
	"2008"	"2008"	"79 years"	"79"	41	1350299	3.0
	"2008"	"2008"	"80 years"	"80"	58	1294601	4.5
	"2008"	"2008"	"81 years"	"81"	35	1232307	2.8
	"2008"	"2008"	"82 years"	"82"	35	1136851	3.1
	"2008"	"2008"	"83 years"	"83"	43	1086404	4.0
	"2008"	"2008"	"84 years"	"84"	29	980196	3.0
	"2008"	"2008"	"85 years"	"85"	42	Not Applicable	Not Applicable
	"2008"	"2008"	"86 years"	"86"	23	Not Applicable	Not Applicable
	"2008"	"2008"	"87 years"	"87"	29	Not Applicable	Not Applicable
	"2008"	"2008"	"88 years"	"88"	21	Not Applicable	Not Applicable
	"2008"	"2008"	"89 years"	"89"	19	Not Applicable	Not Applicable
	"2008"	"2008"	"90 years"	"90"	24	Not Applicable	Not Applicable
	"2008"	"2008"	"91 years"	"91"	16	Not Applicable	Not Applicable
	"2008"	"2008"	"92 years"	"92"	15	Not Applicable	Not Applicable
	"2008"	"2008"	"93 years"	"93"	8	Not Applicable	Not Applicable
	"2008"	"2008"	"94 years"	"94"	6	Not Applicable	Not Applicable
	"2008"	"2008"	"95 years"	"95"	3	Not Applicable	Not Applicable
	"2008"	"2008"	"96 years"	"96"	1	Not Applicable	Not Applicable
	"2008"	"2008"	"97 years"	"97"	4	Not Applicable	Not Applicable
	"2008"	"2008"	"100+ years"	"100"	3	Not Applicable	Not Applicable
	"2008"	"2008"	"Not Stated"	"NS"	3	Not Applicable	Not Applicable
"Total"	"2008"	"2008"			36450	304093966	12.0
	"2009"	"2009"	"< 1 year"	"0"	32	4003587	0.8
	"2009"	"2009"	"1 year"	"1"	18	4078797	Unreliable
	"2009"	"2009"	"2 years"	"2"	7	4103002	Unreliable
	"2009"	"2009"	"3 years"	"3"	9	4025675	Unreliable
	"2009"	"2009"	"4 years"	"4"	6	4033457	Unreliable
	"2009"	"2009"	"5 years"	"5"	3	4070265	Unreliable
	"2009"	"2009"	"6 years"	"6"	2	4018200	Unreliable
	"2009"	"2009"	"7 years"	"7"	1	4017024	Unreliable
	"2009"	"2009"	"9 years"	"9"	2	3987064	Unreliable
	"2009"	"2009"	"10 years"	"10"	3	4133090	Unreliable
	"2009"	"2009"	"11 years"	"11"	3	4066605	Unreliable
	"2009"	"2009"	"12 years"	"12"	2	4110576	Unreliable
	"2009"	"2009"	"13 years"	"13"	10	4164413	Unreliable
	"2009"	"2009"	"14 years"	"14"	16	4185880	Unreliable
	"2009"	"2009"	"15 years"	"15"	39	4259907	0.9
	"2009"	"2009"	"16 years"	"16"	87	4365338	2.0
	"2009"	"2009"	"17 years"	"17"	124	4421341	2.8
	"2009"	"2009"	"18 years"	"18"	229	4534634	5.1
	"2009"	"2009"	"19 years"	"19"	318	4611590	6.9
	"2009"	"2009"	"20 years"	"20"	393	4383628	9.0
	"2009"	"2009"	"21 years"	"21"	459	4307414	10.7
	"2009"	"2009"	"22 years"	"22"	513	4217667	12.2
	"2009"	"2009"	"23 years"	"23"	574	4230115	13.6
	"2009"	"2009"	"24 years"	"24"	641	4245298	15.1
	"2009"	"2009"	"25 years"	"25"	593	4204602	14.1
	"2009"	"2009"	"26 years"	"26"	700	4197922	16.7
	"2009"	"2009"	"27 years"	"27"	677	4250014	15.9
	"2009"	"2009"	"28 years"	"28"	733	4250613	17.2
	"2009"	"2009"	"29 years"	"29"	810	4175077	19.4
	"2009"	"2009"	"30 years"	"30"	733	4104133	17.9
	"2009"	"2009"	"31 years"	"31"	683	3890200	17.6
	"2009"	"2009"	"32 years"	"32"	719	3921281	18.3
	"2009"	"2009"	"33 years"	"33"	696	3813001	18.3
	"2009"	"2009"	"34 years"	"34"	669	3916499	17.1
	"2009"	"2009"	"35 years"	"35"	630	3829432	16.5
	"2009"	"2009"	"36 years"	"36"	710	3905615	18.2
	"2009"	"2009"	"37 years"	"37"	756	4071181	18.6
	"2009"	"2009"	"38 years"	"38"	831	4304006	19.3
	"2009"	"2009"	"39 years"	"39"	869	4397562	19.8
	"2009"	"2009"	"40 years"	"40"	891	4145183	21.5
	"2009"	"2009"	"41 years"	"41"	896	4085265	21.9
	"2009"	"2009"	"42 years"	"42"	951	4085849	23.3
	"2009"	"2009"	"43 years"	"43"	953	4209233	22.6
	"2009"	"2009"	"44 years"	"44"	1037	4454485	23.3
	"2009"	"2009"	"45 years"	"45"	1136	4509265	25.2
	"2009"	"2009"	"46 years"	"46"	1275	4523596	28.2
	"2009"	"2009"	"47 years"	"47"	1266	4557336	27.8
	"2009"	"2009"	"48 years"	"48"	1271	4582655	27.7
	"2009"	"2009"	"49 years"	"49"	1180	4689393	25.2
	"2009"	"2009"	"50 years"	"50"	1103	4462192	24.7
	"2009"	"2009"	"51 years"	"51"	1131	4514833	25.1
	"2009"	"2009"	"52 years"	"52"	1057	4429228	23.9
	"2009"	"2009"	"53 years"	"53"	1036	4281465	24.2
	"2009"	"2009"	"54 years"	"54"	935	4317125	21.7
	"2009"	"2009"	"55 years"	"55"	854	4074019	21.0
	"2009"	"2009"	"56 years"	"56"	765	3975863	19.2
	"2009"	"2009"	"57 years"	"57"	662	3819855	17.3
	"2009"	"2009"	"58 years"	"58"	576	3721219	15.5
	"2009"	"2009"	"59 years"	"59"	499	3689647	13.5
	"2009"	"2009"	"60 years"	"60"	470	3489302	13.5
	"2009"	"2009"	"61 years"	"61"	338	3517588	9.6
	"2009"	"2009"	"62 years"	"62"	293	3673134	8.0
	"2009"	"2009"	"63 years"	"63"	223	2745716	8.1
	"2009"	"2009"	"64 years"	"64"	178	2699257	6.6
	"2009"	"2009"	"65 years"	"65"	162	2653345	6.1
	"2009"	"2009"	"66 years"	"66"	160	2719454	5.9
	"2009"	"2009"	"67 years"	"67"	144	2394376	6.0
	"2009"	"2009"	"68 years"	"68"	109	2204229	4.9
	"2009"	"2009"	"69 years"	"69"	87	2120973	4.1
	"2009"	"2009"	"70 years"	"70"	80	1974076	4.1
	"2009"	"2009"	"71 years"	"71"	68	1936308	3.5
	"2009"	"2009"	"72 years"	"72"	68	1790136	3.8
	"2009"	"2009"	"73 years"	"73"	61	1737897	3.5
	"2009"	"2009"	"74 years"	"74"	59	1702305	3.5
	"2009"	"2009"	"75 years"	"75"	48	1513301	3.2
	"2009"	"2009"	"76 years"	"76"	60	1510000	4.0
	"2009"	"2009"	"77 years"	"77"	54	1455744	3.7
	"2009"	"2009"	"78 years"	"78"	57	1417539	4.0
	"2009"	"2009"	"79 years"	"79"	50	1398480	3.6
	"2009"	"2009"	"80 years"	"80"	46	1270444	3.6
	"2009"	"2009"	"81 years"	"81"	42	1236769	3.4
	"2009"	"2009"	"82 years"	"82"	33	1152248	2.9
	"2009"	"2009"	"83 years"	"83"	47	1067638	4.4
	"2009"	"2009"	"84 years"	"84"	52	1000612	5.2
	"2009"	"2009"	"85 years"	"85"	27	Not Applicable	Not Applicable
	"2009"	"2009"	"86 years"	"86"	32	Not Applicable	Not Applicable
	"2009"	"2009"	"87 years"	"87"	41	Not Applicable	Not Applicable
	"2009"	"2009"	"88 years"	"88"	25	Not Applicable	Not Applicable
	"2009"	"2009"	"89 years"	"89"	18	Not Applicable	Not Applicable
	"2009"	"2009"	"90 years"	"90"	16	Not Applicable	Not Applicable
	"2009"	"2009"	"91 years"	"91"	21	Not Applicable	Not Applicable
	"2009"	"2009"	"92 years"	"92"	8	Not Applicable	Not Applicable
	"2009"	"2009"	"93 years"	"93"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"94 years"	"94"	7	Not Applicable	Not Applicable
	"2009"	"2009"	"95 years"	"95"	8	Not Applicable	Not Applicable
	"2009"	"2009"	"96 years"	"96"	3	Not Applicable	Not Applicable
	"2009"	"2009"	"97 years"	"97"	7	Not Applicable	Not Applicable
	"2009"	"2009"	"98 years"	"98"	4	Not Applicable	Not Applicable
	"2009"	"2009"	"99 years"	"99"	2	Not Applicable	Not Applicable
	"2009"	"2009"	"100+ years"	"100"	4	Not Applicable	Not Applicable
	"2009"	"2009"	"Not Stated"	"NS"	7	Not Applicable	Not Applicable
"Total"	"2009"	"2009"			37004	306771529	12.1
	"2010"	"2010"	"< 1 year"	"0"	23	3944153	0.6
	"2010"	"2010"	"1 year"	"1"	21	3978070	0.5
	"2010"	"2010"	"2 years"	"2"	11	4096929	Unreliable
	"2010"	"2010"	"3 years"	"3"	4	4119040	Unreliable
	"2010"	"2010"	"4 years"	"4"	7	4063170	Unreliable
	"2010"	"2010"	"5 years"	"5"	4	4056858	Unreliable
	"2010"	"2010"	"6 years"	"6"	2	4066381	Unreliable
	"2010"	"2010"	"7 years"	"7"	2	4030579	Unreliable
	"2010"	"2010"	"8 years"	"8"	3	4046486	Unreliable
	"2010"	"2010"	"9 years"	"9"	3	4148353	Unreliable
	"2010"	"2010"	"10 years"	"10"	2	4172541	Unreliable
	"2010"	"2010"	"11 years"	"11"	3	4114415	Unreliable
	"2010"	"2010"	"12 years"	"12"	6	4106243	Unreliable
	"2010"	"2010"	"13 years"	"13"	14	4118013	Unreliable
	"2010"	"2010"	"14 years"	"14"	24	4165982	0.6
	"2010"	"2010"	"15 years"	"15"	47	4242820	1.1
	"2010"	"2010"	"16 years"	"16"	80	4316139	1.9
	"2010"	"2010"	"17 years"	"17"	120	4395295	2.7
	"2010"	"2010"	"18 years"	"18"	247	4500855	5.5
	"2010"	"2010"	"19 years"	"19"	337	4585234	7.3
	"2010"	"2010"	"20 years"	"20"	449	4519129	9.9
	"2010"	"2010"	"21 years"	"21"	523	4354294	12.0
	"2010"	"2010"	"22 years"	"22"	521	4264642	12.2
	"2010"	"2010"	"23 years"	"23"	595	4198571	14.2
	"2010"	"2010"	"24 years"	"24"	652	4249363	15.3
	"2010"	"2010"	"25 years"	"25"	657	4262350	15.4
	"2010"	"2010"	"26 years"	"26"	766	4152305	18.4
	"2010"	"2010"	"27 years"	"27"	739	4248869	17.4
	"2010"	"2010"	"28 years"	"28"	792	4215249	18.8
	"2010"	"2010"	"29 years"	"29"	815	4223076	19.3
	"2010"	"2010"	"30 years"	"30"	827	4285668	19.3
	"2010"	"2010"	"31 years"	"31"	781	3970218	19.7
	"2010"	"2010"	"32 years"	"32"	744	3986847	18.7
	"2010"	"2010"	"33 years"	"33"	727	3880150	18.7
	"2010"	"2010"	"34 years"	"34"	724	3839216	18.9
	"2010"	"2010"	"35 years"	"35"	757	3956434	19.1
	"2010"	"2010"	"36 years"	"36"	755	3802087	19.9
	"2010"	"2010"	"37 years"	"37"	752	3934445	19.1
	"2010"	"2010"	"38 years"	"38"	829	4121880	20.1
	"2010"	"2010"	"39 years"	"39"	890	4364796	20.4
	"2010"	"2010"	"40 years"	"40"	911	4383274	20.8
	"2010"	"2010"	"41 years"	"41"	876	4114985	21.3
	"2010"	"2010"	"42 years"	"42"	874	4076104	21.4
	"2010"	"2010"	"43 years"	"43"	878	4105105	21.4
	"2010"	"2010"	"44 years"	"44"	1024	4211496	24.3
	"2010"	"2010"	"45 years"	"45"	1061	4508868	23.5
	"2010"	"2010"	"46 years"	"46"	1163	4519761	25.7
	"2010"	"2010"	"47 years"	"47"	1200	4535265	26.5
	"2010"	"2010"	"48 years"	"48"	1223	4538796	26.9
	"2010"	"2010"	"49 years"	"49"	1211	4605901	26.3
	"2010"	"2010"	"50 years"	"50"	1166	4660295	25.0
	"2010"	"2010"	"51 years"	"51"	1170	4464631	26.2
	"2010"	"2010"	"52 years"	"52"	1115	4500846	24.8
	"2010"	"2010"	"53 years"	"53"	1025	4380354	23.4
	"2010"	"2010"	"54 years"	"54"	965	4291999	22.5
	"2010"	"2010"	"55 years"	"55"	939	4254709	22.1
	"2010"	"2010"	"56 years"	"56"	832	4037513	20.6
	"2010"	"2010"	"57 years"	"57"	726	3936386	18.4
	"2010"	"2010"	"58 years"	"58"	627	3794928	16.5
	"2010"	"2010"	"59 years"	"59"	542	3641269	14.9
	"2010"	"2010"	"60 years"	"60"	503	3621131	13.9
	"2010"	"2010"	"61 years"	"61"	425	3492596	12.2
	"2010"	"2010"	"62 years"	"62"	361	3563182	10.1
	"2010"	"2010"	"63 years"	"63"	310	3483884	8.9
	"2010"	"2010"	"64 years"	"64"	221	2657131	8.3
	"2010"	"2010"	"65 years"	"65"	157	2680761	5.9
	"2010"	"2010"	"66 years"	"66"	144	2639141	5.5
	"2010"	"2010"	"67 years"	"67"	161	2649365	6.1
	"2010"	"2010"	"68 years"	"68"	121	2323672	5.2
	"2010"	"2010"	"69 years"	"69"	92	2142324	4.3
	"2010"	"2010"	"70 years"	"70"	80	2043121	3.9
	"2010"	"2010"	"71 years"	"71"	75	1949323	3.8
	"2010"	"2010"	"72 years"	"72"	75	1864275	4.0
	"2010"	"2010"	"73 years"	"73"	57	1736960	3.3
	"2010"	"2010"	"74 years"	"74"	55	1684487	3.3
	"2010"	"2010"	"75 years"	"75"	60	1620077	3.7
	"2010"	"2010"	"76 years"	"76"	52	1471070	3.5
	"2010"	"2010"	"77 years"	"77"	46	1455330	3.2
	"2010"	"2010"	"78 years"	"78"	47	1400123	3.4
	"2010"	"2010"	"79 years"	"79"	48	1371195	3.5
	"2010"	"2010"	"80 years"	"80"	52	1308511	4.0
	"2010"	"2010"	"81 years"	"81"	36	1212865	3.0
	"2010"	"2010"	"82 years"	"82"	40	1161421	3.4
	"2010"	"2010"	"83 years"	"83"	29	1074809	2.7
	"2010"	"2010"	"84 years"	"84"	37	985721	3.8
	"2010"	"2010"	"85 years"	"85"	44	Not Applicable	Not Applicable
	"2010"	"2010"	"86 years"	"86"	35	Not Applicable	Not Applicable
	"2010"	"2010"	"87 years"	"87"	39	Not Applicable	Not Applicable
	"2010"	"2010"	"88 years"	"88"	28	Not Applicable	Not Applicable
	"2010"	"2010"	"89 years"	"89"	17	Not Applicable	Not Applicable
	"2010"	"2010"	"90 years"	"90"	22	Not Applicable	Not Applicable
	"2010"	"2010"	"91 years"	"91"	19	Not Applicable	Not Applicable
	"2010"	"2010"	"92 years"	"92"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"93 years"	"93"	14	Not Applicable	Not Applicable
	"2010"	"2010"	"94 years"	"94"	7	Not Applicable	Not Applicable
	"2010"	"2010"	"95 years"	"95"	6	Not Applicable	Not Applicable
	"2010"	"2010"	"96 years"	"96"	5	Not Applicable	Not Applicable
	"2010"	"2010"	"97 years"	"97"	3	Not Applicable	Not Applicable
	"2010"	"2010"	"98 years"	"98"	3	Not Applicable	Not Applicable
	"2010"	"2010"	"99 years"	"99"	2	Not Applicable	Not Applicable
	"2010"	"2010"	"100+ years"	"100"	4	Not Applicable	Not Applicable
	"2010"	"2010"	"Not Stated"	"NS"	4	Not Applicable	Not Applicable
"Total"	"2010"	"2010"			38329	308745538	12.4
	"2011"	"2011"	"< 1 year"	"0"	24	3996537	0.6
	"2011"	"2011"	"1 year"	"1"	19	3969022	Unreliable
	"2011"	"2011"	"2 years"	"2"	13	3971760	Unreliable
	"2011"	"2011"	"3 years"	"3"	6	4102285	Unreliable
	"2011"	"2011"	"4 years"	"4"	2	4122454	Unreliable
	"2011"	"2011"	"5 years"	"5"	4	4088149	Unreliable
	"2011"	"2011"	"6 years"	"6"	3	4074959	Unreliable
	"2011"	"2011"	"8 years"	"8"	1	4052957	Unreliable
	"2011"	"2011"	"9 years"	"9"	3	4034985	Unreliable
	"2011"	"2011"	"10 years"	"10"	1	4134144	Unreliable
	"2011"	"2011"	"11 years"	"11"	3	4195505	Unreliable
	"2011"	"2011"	"12 years"	"12"	4	4124205	Unreliable
	"2011"	"2011"	"13 years"	"13"	10	4122078	Unreliable
	"2011"	"2011"	"14 years"	"14"	19	4128920	Unreliable
	"2011"	"2011"	"15 years"	"15"	39	4156836	0.9
	"2011"	"2011"	"16 years"	"16"	73	4245479	1.7
	"2011"	"2011"	"17 years"	"17"	121	4330851	2.8
	"2011"	"2011"	"18 years"	"18"	245	4396167	5.6
	"2011"	"2011"	"19 years"	"19"	354	4514710	7.8
	"2011"	"2011"	"20 years"	"20"	438	4596113	9.5
	"2011"	"2011"	"21 years"	"21"	533	4592336	11.6
	"2011"	"2011"	"22 years"	"22"	625	4411032	14.2
	"2011"	"2011"	"23 years"	"23"	674	4311760	15.6
	"2011"	"2011"	"24 years"	"24"	660	4242591	15.6
	"2011"	"2011"	"25 years"	"25"	743	4267827	17.4
	"2011"	"2011"	"26 years"	"26"	785	4311255	18.2
	"2011"	"2011"	"27 years"	"27"	795	4181448	19.0
	"2011"	"2011"	"28 years"	"28"	827	4255686	19.4
	"2011"	"2011"	"29 years"	"29"	896	4263578	21.0
	"2011"	"2011"	"30 years"	"30"	929	4224516	22.0
	"2011"	"2011"	"31 years"	"31"	897	4317087	20.8
	"2011"	"2011"	"32 years"	"32"	896	4052694	22.1
	"2011"	"2011"	"33 years"	"33"	834	3976037	21.0
	"2011"	"2011"	"34 years"	"34"	843	3940370	21.4
	"2011"	"2011"	"35 years"	"35"	811	3827920	21.2
	"2011"	"2011"	"36 years"	"36"	795	3952699	20.1
	"2011"	"2011"	"37 years"	"37"	771	3833451	20.1
	"2011"	"2011"	"38 years"	"38"	855	3898503	21.9
	"2011"	"2011"	"39 years"	"39"	921	4081736	22.6
	"2011"	"2011"	"40 years"	"40"	983	4323778	22.7
	"2011"	"2011"	"41 years"	"41"	982	4384253	22.4
	"2011"	"2011"	"42 years"	"42"	1025	4159664	24.6
	"2011"	"2011"	"43 years"	"43"	943	4078100	23.1
	"2011"	"2011"	"44 years"	"44"	1044	4087850	25.5
	"2011"	"2011"	"45 years"	"45"	1069	4170798	25.6
	"2011"	"2011"	"46 years"	"46"	1168	4428601	26.4
	"2011"	"2011"	"47 years"	"47"	1178	4517819	26.1
	"2011"	"2011"	"48 years"	"48"	1286	4521355	28.4
	"2011"	"2011"	"49 years"	"49"	1334	4519432	29.5
	"2011"	"2011"	"50 years"	"50"	1262	4581833	27.5
	"2011"	"2011"	"51 years"	"51"	1274	4626453	27.5
	"2011"	"2011"	"52 years"	"52"	1147	4478180	25.6
	"2011"	"2011"	"53 years"	"53"	1139	4458125	25.5
	"2011"	"2011"	"54 years"	"54"	1076	4415607	24.4
	"2011"	"2011"	"55 years"	"55"	989	4263989	23.2
	"2011"	"2011"	"56 years"	"56"	954	4232520	22.5
	"2011"	"2011"	"57 years"	"57"	822	4066089	20.2
	"2011"	"2011"	"58 years"	"58"	709	3918566	18.1
	"2011"	"2011"	"59 years"	"59"	597	3774384	15.8
	"2011"	"2011"	"60 years"	"60"	541	3664521	14.8
	"2011"	"2011"	"61 years"	"61"	456	3584377	12.7
	"2011"	"2011"	"62 years"	"62"	394	3487302	11.3
	"2011"	"2011"	"63 years"	"63"	316	3459297	9.1
	"2011"	"2011"	"64 years"	"64"	282	3611095	7.8
	"2011"	"2011"	"65 years"	"65"	210	2672909	7.9
	"2011"	"2011"	"66 years"	"66"	172	2643148	6.5
	"2011"	"2011"	"67 years"	"67"	174	2584544	6.7
	"2011"	"2011"	"68 years"	"68"	157	2652309	5.9
	"2011"	"2011"	"69 years"	"69"	108	2320878	4.7
	"2011"	"2011"	"70 years"	"70"	80	2129501	3.8
	"2011"	"2011"	"71 years"	"71"	96	2022340	4.7
	"2011"	"2011"	"72 years"	"72"	72	1911624	3.8
	"2011"	"2011"	"73 years"	"73"	71	1839285	3.9
	"2011"	"2011"	"74 years"	"74"	64	1705200	3.8
